prof_ID,professor,school,department,state,average_rating,review_count,att_rating,delta
1055,Rachel Hall,Saint Joseph\'s University,Mathematics department,PA,2.75,20,2.9011635812702607,0.15116358127026075
1057,Radha Narumanchi,Southern Connecticut State University,Accounting department,CT,1.225,20,1.2988737757559405,0.07387377575594045
1058,Radhika Parameswaran,Indiana University Bloomington,Journalism department,IN,3.375,20,3.4057040552834943,0.03070405528349429
1059,Raines Carter,Georgia State University Perimeter College - Decatur,Law department,GA,4.8,20,4.79077938077163,-0.00922061922836992
1060,Raisul Mahmood,St. John\'s University,Economics department,NY,3.4166666666666665,12,3.422279834287678,0.0056131676210116055
1061,Rajendra Raj,Rochester Institute of Technology,Computer Science department,NY,2.3823529411764706,17,2.5736169844827725,0.19126404330630198
1063,Ramin Zabih,Cornell University,Computer Science department,NY,3.5294117647058822,17,3.536932947904159,0.00752118319827666
1064,Raminder Luther,Salem State University,Finance department,MA,3.55,20,3.4892676449960334,-0.060732355003966454
1065,Ramona Girdauskas,Seneca College of Applied Arts and Technology-ALL,Accounting department,ON,4.125,20,4.237741106752051,0.1127411067520514
1066,Randall Warwick,Coastline Community College - Garden Grove,Biology department,CA,4.45,20,4.407402407531192,-0.04259759246880801
1069,Ray Bowling,San Diego Miramar College,Criminal Justice department,CA,4.863636363636363,11,4.7198366716290385,-0.1437996920073248
1072,Raymond Wolf,Pensacola State College,English department,FL,4.0,20,4.148047369975615,0.14804736997561463
1073,Rebecca Comay,University of Toronto - St. George Campus,Philosophy department,ON,3.1666666666666665,18,3.10018053354383,-0.06648613312283658
1074,Rebecca Laidlaw,Cuesta College,Communication department,CA,3.725,20,3.730494857847364,0.005494857847363921
1075,Reg Lilly,Skidmore College,Philosophy department,NY,2.9444444444444446,18,3.124988828321982,0.18054438387753757
1076,Rex Abert,Tallahassee Community College,Mathematics department,FL,3.3,20,3.316982013715909,0.01698201371590935
1077,Rhoda Jost,Florida State College at Jacksonville,Biology department,FL,2.4,20,2.4878126741873046,0.08781267418730465
1078,Rich Carter,Oregon State University,Chemistry department,OR,3.0526315789473686,19,3.0817688771083205,0.029137298160951897
1079,Richard Bodek,College of Charleston,History department,SC,4.25,20,4.190203548149926,-0.059796451850074206
1080,Richard Burns,Springfield Technical Community College,Mathematics department,MA,5.0,20,4.935928348168975,-0.06407165183102492
1081,Richard Curtis,John Jay College of Criminal Justice,Anthropology department,NY,4.975,20,4.9070819932416345,-0.06791800675836512
1082,Richard Davis,Sam Houston State University,Communication department,TX,3.7222222222222223,9,3.8260733827517504,0.10385116052952803
1083,Richard Doctor,Muskegon Community College,English department,MI,4.2368421052631575,19,4.259060227644465,0.02221812238130738
1084,Richard Fallon,Harvard Law School,Law department,MA,4.388888888888889,9,4.243481962730571,-0.1454069261583184
1085,Richard Fern,Eastern Kentucky University,Accounting department,KY,3.208333333333333,12,3.2065897617509154,-0.001743571582417669
1086,Richard Gendron,Assumption College,Social Science department,MA,4.638888888888889,18,4.553692526304609,-0.08519636258428065
1088,Richard O\'Brien,Bergen Community College,English department,NJ,4.625,20,4.608022935873872,-0.016977064126128205
1089,Richard Sambrook,Eastern Kentucky University,Geography department,KY,3.857142857142857,14,3.7353320418803446,-0.12181081526251258
1090,Richard Shanks,School of the Art Institute of Chicago,Graphic Arts department,IL,3.2142857142857144,14,3.1303955747426677,-0.0838901395430467
1093,Richard Travisano,University of Rhode Island,Sociology department,RI,3.125,20,3.163096519615439,0.03809651961543903
1096,Richie Scherb,College of Staten Island (CUNY - Staten Island),Biology department,NY,2.525,20,2.537407706615858,0.012407706615857883
1098,Rick Dukes,University of Colorado Colorado Springs,Sociology department,CO,4.3,10,4.314552977498172,0.014552977498172304
1099,Rick Olguin,North Seattle College,Political Science department,WA,4.0,20,3.9972430298346624,-0.002756970165337602
1101,Ricki Heller,Seneca College of Applied Arts and Technology-ALL,English department,ON,3.1666666666666665,15,3.4342761347206974,0.26760946805403085
1102,Rina Yarmish,Kingsborough Community College,Mathematics department,NY,3.725,20,3.864918924019462,0.13991892401946204
1103,Rita Sowell,Volunteer State Community College,Mathematics department,TN,3.425,20,3.568539336954115,0.14353933695411536
1104,Rob Wells,Pacific Lutheran University,Communication department,WA,4.894736842105263,19,4.523683482483308,-0.3710533596219552
1105,Robert Bender,University of Texas at Dallas,Business department,TX,4.85,20,4.825862179111486,-0.02413782088851324
1106,Robert Brannon,Brooklyn College,Psychology department,NY,4.05,20,3.9821380216308655,-0.06786197836913432
1107,Robert Burton,California State University Chico,English department,CA,3.025,20,3.0721738802456273,0.04717388024562741
1108,Robert Christie,DeVry University,Humanities department,NJ,3.075,20,3.0696721856498432,-0.005327814350156945
1109,Robert Coleman-Senghor,Sonoma State University,English department,CA,3.05,20,2.999073349392294,-0.05092665060770596
1112,Robert Ebert,Palomar College,Biology department,CA,4.125,16,4.126123885871971,0.0011238858719710976
1114,Robert Eierman,University of Wisconsin - Eau Claire,Chemistry department,WI,3.325,20,3.4003151875539226,0.07531518755392241
1115,Robert Gay,Connecticut College,Social Science department,CT,4.0,18,4.144856942970265,0.1448569429702653
1116,Robert Karpinski,DePaul University,Theology department,IL,4.825,20,4.814935671470915,-0.010064328529085564
1117,Robert Panzarella,John Jay College of Criminal Justice,Criminal Justice department,NY,2.175,20,2.3201751720529966,0.1451751720529968
1118,Robert Rafalko,University of New Haven,Philosophy department,CT,3.772727272727273,11,4.32001957328088,0.547292300553607
1120,Robert Stecker,Central Michigan University,Philosophy department,MI,3.25,20,3.199029747128695,-0.05097025287130519
1121,Robert Vandergrift,Cypress College,Biology department,CA,3.05,20,3.087194979012347,0.03719497901234714
1122,Robert Warden,Philadelphia University,Writing department,PA,3.375,8,3.2950007096005067,-0.07999929039949327
1123,Robert Ware,University of Michigan - Flint,Business department,MI,1.4473684210526316,19,1.670275131066316,0.22290671001368434
1126,Roberta Reynolds,College of San Mateo,English department,CA,3.075,20,3.226514706564911,0.15151470656491073
1127,Roberto Calderon,University of North Texas,History department,TX,2.5625,16,2.5564082647900084,-0.006091735209991622
1129,Roderick McGinn,Brandon University,Geography department,MB,2.84375,16,2.891534810811316,0.047784810811315914
1130,Roger Colcord,Bowling Green State University,Communication department,OH,2.09375,16,2.369992217345383,0.2762422173453829
1132,Roger Holguin,East Los Angeles College,Finance department,CA,3.78125,16,3.7751083016424554,-0.006141698357544634
1134,Roger Strong,Lone Star College (all),Biology department,TX,3.475,20,3.463242950981326,-0.011757049018674248
1135,Rogers,Schoolcraft College - (ALL),Biology department,MI,2.85,20,2.8921609951057734,0.04216099510577331
1136,Ron Cameron,Wesleyan University,Theology department,CT,3.966666666666667,15,3.8761111320895854,-0.09055553457708143
1138,Ron Wernli,San Antonio College,Biology department,TX,3.825,20,3.8604804549611487,0.03548045496114849
1139,Ronald Coleman,Volunteer State Community College,Health Science department,TN,4.227272727272728,11,4.17975777534751,-0.04751495192521826
1140,Ronald Goldsmith,Florida State University,Business department,FL,3.361111111111111,18,3.3715862837105335,0.010475172599422322
1141,Ronald Martin,Santa Ana College,History department,CA,2.025,20,2.0737768827339695,0.04877688273396963
1143,Ronald Weber,University of Texas at El Paso,Humanities department,TX,2.7,20,2.715210042876714,0.015210042876713903
1144,Rosanne Lorden,Eastern Kentucky University,Psychology department,KY,3.710526315789474,19,3.6682438824454486,-0.04228243334402526
1145,Rose Vydelingum,DeVry University,Humanities department,NJ,3.0625,8,3.2163913359421943,0.15389133594219429
1146,Roseanne Mirabella,Seton Hall University,Political Science department,NJ,3.5,14,3.908839436259545,0.4088394362595449
1147,Roy Nutter,West Virginia University,Electrical Engineering department,WV,3.210526315789474,19,3.130325012685471,-0.08020130310400297
1149,Rudi Hartmann,University of Colorado Denver,Geography department,CO,2.9615384615384617,13,2.964685773856223,0.0031473123177612194
1150,Rudy Pyle,Anderson University,Social Science department,IN,2.95,10,3.030258562372272,0.08025856237227202
1151,Ruthie Dare-Halma,Truman State University,Computer Science department,MO,2.225,20,2.2344870665427425,0.00948706654274245
1152,Ryan G Vancleave,Clemson University,English department,SC,5.0,8,4.940398577524719,-0.05960142247528122
1153,Ryan Meany,University of Tampa,English department,FL,3.25,20,3.2886317427013694,0.038631742701369376
1154,Ryan Stark,Pennsylvania State University,English department,PA,4.675,20,4.367866970026631,-0.307133029973369
1155,Ryan William,University of Oregon,Journalism department,OR,3.475,20,3.5778719610394036,0.10287196103940355
1156,S Fenton,Volunteer State Community College,Mathematics department,TN,3.6,20,3.641182879106122,0.04118287910612173
1162,Sabrina Berent,University of Rhode Island,Languages department,RI,4.321428571428571,14,4.45075953925914,0.12933096783056897
1167,Sam Marcosson,University of Louisville,Law department,KY,3.5,10,3.527246445247131,0.027246445247131046
1169,Sandra Brown,Ocean County College,English department,NJ,4.1,20,4.05601893823499,-0.0439810617650096
1170,Sandra Clark,Anderson University,English department,IN,1.973684210526316,19,2.05300533222813,0.07932112170181416
1171,Sandra Hampel,University of Alabama,Mathematics department,AL,4.653846153846154,13,4.45026860304047,-0.20357755080568385
1173,Sarah Michaels,Clark University,Education department,MA,3.1875,16,3.170825147335468,-0.016674852664531947
1174,Sariwan Tjandra,Chaffey College (all campuses),Chemistry department,CA,4.75,20,4.7546221748132,0.00462217481319982
1175,Satterwhite,Stephen F. Austin State University,History department,TX,4.45,20,4.425225821274153,-0.024774178725847307
1176,Savage-Dun,CUNY Queens College,Biology department,NY,2.7,20,2.7012479391624225,0.0012479391624222735
1177,Scott Bergeson,Brigham Young University,Physics department,UT,4.45,20,4.462211335197587,0.01221133519758677
1178,Scott Borders,Anderson University,Literature department,IN,4.75,18,4.691788195753131,-0.058211804246869114
1179,Scott Brown,Georgia State University Perimeter College - Decatur,Philosophy department,GA,3.3947368421052637,19,3.4418316889777865,0.047094846872522744
1180,Scott Churchill,University of Dallas,Psychology department,TX,4.115384615384615,13,3.9741914560652734,-0.14119315931934162
1181,Scott Hancock,Gettysburg College,History department,PA,3.909090909090909,11,3.8964510103661056,-0.012639898724803533
1182,Scott Labarge,Santa Clara University,Philosophy department,CA,4.55,20,4.4916122401714205,-0.058387759828579355
1183,Scott Peters,University of Northern Iowa,Political Science department,IA,3.95,20,3.935694615761784,-0.014305384238216146
1184,Scott Rose,Napa Valley College,Biology department,CA,3.735294117647059,17,3.747288671699482,0.011994554052423112
1185,Sebastian Bartos,Brooklyn College,History department,NY,4.225,20,4.236695124178721,0.011695124178721095
1186,Seongeun Kim,Pennsylvania State University Brandywine,Social Science department,PA,4.722222222222222,9,4.663409217163251,-0.05881300505897169
1187,Seth Ovadia,Towson University,Sociology department,MD,4.075,20,4.089196016593649,0.014196016593649219
1188,Shahinda Hafeez,University of Houston,Mathematics department,TX,3.25,20,3.324850287535096,0.07485028753509582
1189,Shane Bell,Northern Alberta Institute of Technology,Computer Science department,AB,3.611111111111111,18,3.7730762400818514,0.16196512897074022
1190,Shannon Gadbois,Brandon University,Psychology department,MB,4.55,20,4.547785839885811,-0.0022141601141889566
1191,Sharon Hardesty,Eastern Kentucky University,Social Science department,KY,4.6,20,4.679959768581099,0.07995976858109977
1192,Sharon Teague,Rhode Island College,History department,RI,2.4444444444444446,18,2.4659763464010376,0.021531901956592936
1193,Shawn Winship,Florida State University,Business department,FL,4.4375,8,4.223641997741643,-0.21385800225835716
1194,Shel Schwartz,Orange County Community College (SUNY),Psychology department,NY,4.208333333333333,12,4.20161532259104,-0.006718010742292613
1196,Shelia Most,Eastern Michigan University,Literature department,MI,3.7,20,3.7831268586735556,0.0831268586735554
1197,Shelly Hancock,Bluegrass Community & Technical College,English department,KY,4.3,20,4.2109469027176685,-0.08905309728233135
1198,Sheng Zhang,Wayne State University,Mathematics department,MI,2.975,20,3.0100225620104335,0.03502256201043341
1199,Sherry Rising,Macomb Community College (all campuses),Languages department,MI,4.875,12,4.870933474137348,-0.004066525862651993
1201,Sheryl Gifford,Florida Atlantic University,English department,FL,3.275,20,3.3438642447940743,0.06886424479407438
1204,Sidney E. Hardyway,Volunteer State Community College,Psychology department,TN,3.075,20,3.11138869433561,0.03638869433560998
1205,Simon Koumjian,Philadelphia University,Architecture department,PA,2.75,8,2.847156489342586,0.09715648934258603
1206,Skip Pomeroy,Nova Southeastern University,Chemistry department,FL,3.7916666666666665,12,4.027549249205438,0.2358825825387716
1207,Skip Sedivec,Appalachian State University,Biology department,NC,2.8684210526315788,19,3.1032175951311936,0.2347965424996148
1210,Soong Sohng,Clarion University of Pennsylvania,Economics department,PA,2.3421052631578947,19,2.656482687564496,0.3143774244066013
1213,Stafford Rorke,Oakland University,Health Science department,MI,4.421052631578948,19,4.407019277444399,-0.014033354134548759
1214,Stan Sulkes,University of Cincinnati Blue Ash College,English department,OH,4.1875,8,3.869549559720314,-0.3179504402796862
1216,Stephane McLachlan,University of Manitoba,Environment department,MB,4.25,8,4.231440408864789,-0.018559591135210773
1219,Stephen Hupp,Southern Illinois University - Edwardsville,Psychology department,IL,4.675,20,4.739648552332854,0.06464855233285416
1220,Stephen Timmons,Columbus State Community College,History department,OH,3.125,20,3.16586456928308,0.0408645692830798
1221,Steve Grout,Philadelphia University,History department,PA,4.525,20,4.524376121512448,-0.0006238784875520764
1223,Steve Kemenyffy,Edinboro University,Fine Arts department,PA,3.555555555555556,18,3.67661141545471,0.12105585989915424
1225,Steve Wilson,Sonoma State University,Mathematics department,CA,3.3,20,3.295053013946191,-0.004946986053808722
1226,Steven Jones,Pasadena City College,Music department,CA,4.75,20,4.620712390077029,-0.1292876099229714
1229,Steven Schneider,University of Texas Rio Grande Valley (all campuses),English department,TX,3.8181818181818175,11,3.8121862290087734,-0.0059955891730441024
1230,Stoller,Longwood University,Theater department,VA,2.289473684210526,19,2.354885002648192,0.06541131843766568
1231,Stuart Lynn,Assumption College,Economics department,MA,3.8125,8,3.79964671322195,-0.012853286778049977
1232,Stuart Vyse,Connecticut College,Psychology department,CT,4.425,20,4.300495280165422,-0.12450471983457767
1233,Sudeb Mitra,CUNY Queens College,Mathematics department,NY,2.675,20,2.8086122346402203,0.13361223464022043
1234,Sue Collins,New York University,Communication department,NY,3.5357142857142856,14,3.562766369327131,0.02705208361284539
1235,Sue Davis,Denison University,Political Science department,OH,3.4615384615384617,13,3.41742616345764,-0.04411229808082151
1236,Sue Lape,Columbus State Community College,English department,OH,4.025,20,4.0177095427111045,-0.00729045728889588
1238,Sue Sipple,University of Cincinnati Blue Ash College,English department,OH,4.875,20,4.854517043395698,-0.020482956604301883
1239,Summer Carnett,San Diego State University,Communication department,CA,4.676470588235294,17,4.585429999186132,-0.09104058904916279
1242,Susan Keehn,University of Texas at San Antonio,Education department,TX,4.454545454545454,11,4.442801263500191,-0.011744191045263364
1243,Susan Larkin,John Jay College of Criminal Justice,Physical Ed department,NY,3.8157894736842106,19,4.054207626313738,0.23841815262952704
1244,Susan Lindahl,Central Michigan University,Music department,MI,4.6,20,4.605267982546175,0.0052679825461749985
1245,Susan Mulcahy,Volunteer State Community College,Fine Arts department,TN,3.4722222222222223,18,3.4645094029433636,-0.007712819278858696
1246,Susan Murray,New York University,Communication department,NY,4.181818181818182,11,4.178113003998195,-0.0037051778199863605
1247,Susan Nelson,Georgia State University Perimeter College - Decatur,Mathematics department,GA,3.55,20,3.619324987549592,0.06932498754959227
1248,Susan Sailors,University of Alabama at Birmingham,English department,AL,4.785714285714286,14,4.76497351729918,-0.020740768415105748
1249,Susan Young,Langara College,Education department,BC,2.289473684210526,19,2.4862387699686948,0.19676508575816865
1250,Suzanne Bernhardt,Bryn Athyn College,English department,PA,2.75,14,2.8762773126592895,0.12627731265928954
1251,Suzanne Gessner,University of Victoria,Linguistics department,BC,4.55,10,4.546597921688912,-0.0034020783110877417
1255,T Farris,Volunteer State Community College,Science department,TN,4.055555555555555,9,4.05465443731388,-0.0009011182416749364
1256,T. Madison Peschock,Fairmont State University,Writing department,WV,3.9705882352941178,17,3.959271563626537,-0.011316671667580547
1257,T. Moore,Volunteer State Community College,Business department,TN,3.975,20,3.9662595179063986,-0.008740482093601454
1258,Tangan Gao,California State University Long Beach,Mathematics department,CA,3.6,20,3.6121108384364553,0.012110838436455218
1259,Tanya Cassidy,University of Windsor,Sociology department,ON,4.2368421052631575,19,4.160614950482447,-0.0762271547807103
1260,Tanya Usyk,Cumberland County College,Mathematics department,NJ,2.892857142857143,14,3.0741283492485,0.18127120639135708
1261,Ted Magder,New York University,Communication department,NY,3.775,20,3.762610504220178,-0.012389495779821846
1262,Ted Tarkow,University of Missouri - Columbia,Humanities department,MO,4.541666666666667,12,4.500440689074606,-0.04122597759206137
1263,Teddie Bonca,California State University Fullerton,English department,CA,4.264705882352941,17,4.262998445399395,-0.0017074369535459155
1266,Terry Moran,New York University,Communication department,NY,2.45,20,2.464595348017586,0.014595348017585774
1269,Theodore Evergates,McDaniel College,History department,MD,4.1,10,4.07700060962284,-0.02299939037715948
1271,Theodore Zeman,Saint Joseph\'s University,History department,PA,3.4,20,3.3992614731452213,-0.0007385268547785984
1272,Therese Lueck,University of Akron,Communication department,OH,2.555555555555556,18,2.4694235193906495,-0.08613203616490628
1273,Therese Saliba,Evergreen State College,Humanities department,WA,3.9642857142857135,14,3.9189790509574722,-0.04530666332824129
1274,Thomas Boyle,Brooklyn College,English department,NY,3.09375,16,3.171263857763152,0.07751385776315178
1275,Thomas Cooke,University of Connecticut,Geography department,CT,3.25,20,3.2478676440519245,-0.0021323559480754817
1276,Thomas Hirschl,Cornell University,International Studies department,NY,2.75,20,2.782839973301604,0.03283997330160382
1277,Thomas Hu,City College of San Francisco,Mathematics department,CA,4.4,20,4.394589298137587,-0.005410701862412992
1278,Thomas Madden,Saint Louis University,History department,MO,3.875,20,3.8728729796970454,-0.002127020302954641
1279,Thomas Monarque,Ramapo College of New Jersey,Criminal Justice department,NJ,4.85,10,4.705076609315677,-0.14492339068432258
1282,Thomas Schnarre,Parkland College,English department,IL,3.525,20,3.517264383371091,-0.007735616628909092
1283,Thomas Tiefenwerth,Panola College,Sociology department,TX,4.625,8,4.585554554464515,-0.03944544553548468
1284,Thompson- Brieg,University of New Hampshire (all campuses),Languages department,NH,2.8846153846153846,13,3.14394491626583,0.2593295316504456
1285,Tim Dowd,Miami University,Psychology department,OH,4.789473684210527,19,4.714615718354832,-0.0748579658556956
1286,Tim Gongaware,University of Wisconsin - La Crosse,Sociology department,WI,4.15,20,4.134885978263101,-0.01511402173689902
1287,Tim Grover,Castleton University,Science department,VT,3.615384615384616,13,3.663766674546141,0.04838205916152516
1288,Tim Hill,San Jose State University,Business department,CA,3.1,20,3.1036862366473805,0.0036862366473804364
1289,Tim Inman,Saginaw Valley State University,English department,MI,3.923076923076923,13,4.188339004596475,0.26526208151955233
1290,Tim Wandling,Sonoma State University,English department,CA,3.275,20,3.343475920813448,0.068475920813448
1291,Timothy Fox,Anderson University,Languages department,IN,4.269230769230769,13,4.256537994961341,-0.012692774269428497
1292,Timothy L Brown,Valencia College - East and West Campus,Mathematics department,FL,1.7777777777777777,18,1.9309028593114992,0.1531250815337215
1293,Timothy McCauley,York University (all campuses),Sociology department,ON,3.675,20,3.687271504924335,0.012271504924335375
1294,Tina Keeble,Wilfrid Laurier University-Waterloo,Mathematics department,ON,3.0,9,3.402685175170068,0.4026851751700682
1295,Tina Laplaca,Mercer County Community College,Graphic Arts department,NJ,4.9,20,4.873102517576351,-0.02689748242364942
1297,Todd Ballantyne,Harper College,Communication department,IL,4.675,20,4.697668095210086,0.022668095210086392
1298,Todd Clear,John Jay College of Criminal Justice,Law department,NY,3.375,12,3.3574211084658043,-0.017578891534195673
1300,Todd Feil,Denison University,Computer Science department,OH,3.9375,8,3.8031921011853127,-0.1343078988146873
1301,Todd McDonald,Volunteer State Community College,Mathematics department,TN,4.95,20,4.898076836741329,-0.05192316325867097
1302,Todd McGowan,University of Vermont,English department,VT,4.526315789473684,19,4.431599153751428,-0.09471663572225619
1303,Tom Albright,University of Alabama,Accounting department,AL,3.4,10,3.5159437076619993,0.11594370766199935
1304,Tom Barker,Eastern Kentucky University,Criminal Justice department,KY,4.78125,16,4.749500925294642,-0.03174907470535793
1305,Tom Harris,University of Alabama,Communication department,AL,4.375,8,4.274488369927683,-0.100511630072317
1306,Tom Johnson,San Francisco State University,Journalism department,CA,2.6666666666666665,18,2.6559971002911777,-0.01066956637548877
1309,Tom Streeter,Illinois Wesleyan University,Music department,IL,3.875,8,3.586651082462253,-0.28834891753774716
1310,Tomoko Deguchi,Winthrop University,Music department,SC,3.3846153846153846,13,3.3791382778023555,-0.005477106813029042
1311,Tony Caporale,Ohio University,Economics department,OH,2.725,20,2.7343290905833113,0.009329090583311217
1312,Tony Gremaud,Fanshawe College,Education department,ON,3.555555555555556,9,4.003259213798287,0.4477036582427316
1313,Tony Hage,Columbus State Community College,Chemistry department,OH,4.921052631578948,19,4.89711284939656,-0.02393978218238768
1315,Tracey Francese,William Paterson University,Women\'s Studies department,NJ,3.4411764705882355,17,3.415838051239117,-0.025338419349118624
1317,Traci Green,Miami Dade College (all),Mathematics department,FL,1.55,20,1.6865030961603644,0.13650309616036438
1318,Tracy Bryson,Purdue University - West Lafayette,English department,IN,2.5384615384615383,13,2.718570047971513,0.1801085095099748
1319,Tracy Chapple,Southwestern Community College,Psychology department,NC,3.5,13,3.5047341261660447,0.004734126166044739
1320,Tracy Kahan,Santa Clara University,Psychology department,CA,3.7083333333333335,12,3.753137058937288,0.044803725603954625
1321,Tracy Morkin McGill,Emory University,Chemistry department,GA,3.7,20,3.7132999644249844,0.013299964424984267
1322,Travis Langley,Henderson State University,Psychology department,AR,3.9444444444444446,18,3.9421049062363025,-0.0023395382081421445
1323,Trent Snider,King\'s College,Chemistry department,PA,4.55,20,4.511585264911093,-0.03841473508890658
1324,Tressa Crehan,University at Buffalo (SUNY Buffalo),Theater department,NY,4.375,8,4.388019243513671,0.013019243513671341
1325,Trish Root,North Seattle College,Physical Ed department,WA,4.7105263157894735,19,4.645339607330885,-0.06518670845858843
1326,Tulasi Joshi,Fairmont State University,Geography department,WV,1.6388888888888888,18,1.726344751972388,0.08745586308349917
1327,Tyler Spalding,University of Alabama,Engineering department,AL,4.65,10,4.598329445285813,-0.051670554714187134
1328,Tyra Seldon,Anderson University,English department,IN,2.136363636363636,11,2.1699980303370374,0.03363439397340162
1329,Udeme Ndon,San Jose State University,Civil Engineering department,CA,3.1666666666666665,18,3.1606371469811716,-0.006029519685494922
1330,V Hunter,Volunteer State Community College,Science department,TN,2.65625,16,2.685516411695716,0.029266411695715977
1331,Val Wilson,Cambrian College,Nursing department,ON,2.0,8,2.0843690086778226,0.0843690086778226
1332,Valera,Longwood University,Languages department,VA,2.0,9,2.4149148583959117,0.4149148583959117
1333,Valerie Allen,John Jay College of Criminal Justice,English department,NY,4.066666666666666,15,4.068664376620656,0.0019977099539891796
1335,Valerie Rohy,University of Vermont,English department,VT,3.941176470588236,17,3.9237954472405003,-0.017381023347735614
1336,Valerie Simmons,Langara College,Education department,BC,4.388888888888889,9,4.371685426547598,-0.017203462341290887
1337,Vanessa Mitchell,Volunteer State Community College,Psychology department,TN,4.425,20,4.3813852634932555,-0.0436147365067443
1339,Vicente Lombrana,New Mexico State University at Alamogordo,Biology department,NM,4.921052631578948,19,4.822922648962738,-0.09812998261620987
1340,Vickie Lair,Sinclair Community College,Mathematics department,OH,2.1,20,2.2288659063630134,0.12886590636301332
1341,Vickie Sanchez,Eastern Kentucky University,Health Science department,KY,4.1875,8,4.32908044836348,0.14158044836347994
1342,Vida Praitis,Grinnell College,Biology department,IA,4.107142857142857,14,4.038730666121045,-0.06841219102181206
1345,Vincent Delcastillo,John Jay College of Criminal Justice,Law department,NY,4.15,20,4.1211463886656095,-0.028853611334390905
1346,Vincent Ferraro,Mount Holyoke College,Political Science department,MA,4.725,20,4.713819075853374,-0.011180924146625415
1349,Vladimir Tulovsky,St. John\'s University - Staten Island,Mathematics department,NY,3.4444444444444446,18,3.4918579354748704,0.0474134910304258
1350,Vo Liem,University of Alabama,Mathematics department,AL,3.575,20,3.6000747055527382,0.025074705552738052
1352,Wallace Edgerton,Mt. San Jacinto College (all campuses),Political Science department,CA,3.95,20,3.884357064373659,-0.06564293562634127
1353,Walt Thielen,Paradise Valley Community College,Communication department,AZ,4.8,20,4.795930555103419,-0.004069444896581231
1355,Wayne Erickson,Georgia State University,English department,GA,4.125,20,4.113842747540958,-0.011157252459041977
1356,Wayne Grossman,Hofstra University,Management department,NY,3.425,20,3.4069983897887823,-0.01800161021121749
1357,Wayne Hawthorn,University of Waterloo,Biology department,ON,4.535714285714286,14,4.49815404481552,-0.03756024089876586
1358,Weinberger,Brooklyn College,Psychology department,NY,4.111111111111111,18,4.106902114508591,-0.004208996602519832
1360,Wendy Ho,University of California Davis,Women\'s Studies department,CA,2.8,20,2.8065984923186353,0.006598492318635518
1361,Wendy Maleki,Chaffey College (all campuses),Nursing department,CA,3.0,11,2.9812769658971323,-0.018723034102867686
1362,Wendy Untereiner,Brandon University,Science department,MB,3.7916666666666665,12,3.7551441469814812,-0.03652251968518527
1363,Wendy Walters,Rhode Island School of Design,English department,RI,3.909090909090909,11,3.973355860935236,0.06426495184432701
1364,Werner Kriegelstein,College of DuPage,Philosophy department,IL,3.925,20,4.040378127898244,0.11537812789824375
1365,William Addeo,Anne Arundel Community College (all campuses),Mathematics department,MD,2.083333333333333,12,2.127961511735787,0.04462817840245403
1367,William Brooks,Florida Atlantic University,Biology department,FL,3.9,20,3.903042116143952,0.0030421161439520006
1368,William Farmen,Anderson University,Psychology department,IN,4.3,15,4.043337460871541,-0.2566625391284587
1370,William Gordon,University of Rhode Island,Geography department,RI,3.775,20,3.787345912743576,0.012345912743576104
1371,William Hollinrake,Des Moines Area Community College,Computer Science department,IA,1.075,20,1.1413394481373236,0.06633944813732362
1372,William Irvine,York University (all campuses),History department,ON,4.0,20,3.978551545557754,-0.021448454442245968
1373,William Jenkins,York University (all campuses),Geography department,ON,3.975,20,3.9334721167465636,-0.04152788325343648
1374,William Masten,Texas A&M University at Commerce,Psychology department,TX,3.15,20,3.1465847353008223,-0.0034152646991776336
1375,William Ryan,Slippery Rock University,Science department,PA,4.0625,8,4.053965421572607,-0.008534578427393136
1378,William Stoever,Western Washington University,Religion department,WA,3.5,20,3.514975955596752,0.014975955596752133
1379,William Widen,University of Miami School of Law,Law department,FL,3.0,19,3.0656124705832424,0.06561247058324238
1380,Wilma Saffran,CUNY Queens College,Chemistry department,NY,4.2631578947368425,19,4.25423763369611,-0.008920261040732846
1385,Xinda Lian,Denison University,Languages department,OH,4.235294117647059,17,4.337213965937301,0.10191984829024214
1386,Y. Peter Chung,University of California Riverside,Management department,CA,3.3,20,3.300027381697626,2.738169762617204e-05
1387,Yasger,Santiago Canyon College,English department,CA,4.166666666666667,18,4.112634638232692,-0.05403202843397459
1388,Yasmin Villvendas,Pennsylvania State University,Languages department,PA,4.65,20,4.484902538464982,-0.16509746153501847
1389,Yen Lu Wong,San Jose State University,Art department,CA,2.3823529411764706,17,2.5304410303079923,0.14808808913152172
1390,Ying Wang,Mount Holyoke College,Languages department,MA,4.868421052631579,19,4.708944470557278,-0.1594765820743005
1391,Younghe Kim Park,California State University Long Beach,Mathematics department,CA,3.45,20,3.4479165772957288,-0.0020834227042714204
1393,Zeno Swijtink,Sonoma State University,Philosophy department,CA,1.175,20,1.3209835123060016,0.1459835123060016
1394,Zeynep Tenger,Berry College,English department,GA,3.5625,16,3.4477878348480417,-0.11471216515195826
